Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-16 18:21:44.516,0.0,TCP  ,192.168.210.5,59717,10527_2,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-17 13:05:38.683,0.005,TCP  ,192.168.220.16,49461,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-18 13:38:09.605,0.535,TCP  ,10629_12,443,192.168.220.14,51347.0,10,    6313,1,.AP.S.,32,normal,---,---,---
2017-03-15 10:51:12.421,0.003,TCP  ,192.168.220.7,37191,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-15 15:24:18.091,0.052,TCP  ,192.168.220.4,55849,10321_204,443.0,27,    2689,1,.AP...,0,normal,---,---,---
2017-03-21 18:22:04.323,0.0,UDP  ,DNS,53,192.168.220.15,34807.0,1,     142,1,......,0,normal,---,---,---
2017-03-17 12:14:53.751,0.0,TCP  ,10118_111,443,192.168.200.8,53324.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 11:55:33.416,0.014,TCP  ,11266_10,80,192.168.220.13,58517.0,2,     132,1,.A...F,32,normal,---,---,---
2017-03-17 13:50:47.386,0.0,TCP  ,192.168.210.5,58767,12688_202,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-17 13:04:43.752,0.003,TCP  ,192.168.100.6,80,192.168.220.16,56135.0,3,     206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-20 12:32:03.861,0.0,TCP  ,10022_249,80,192.168.220.4,37743.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 11:41:21.263,0.0,UDP  ,DNS,53,192.168.220.16,35468.0,1,     156,1,......,0,normal,---,---,---
2017-03-15 05:54:35.227,0.0,TCP  ,192.168.220.16,51357,192.168.200.2,2557.0,1,      58,1,....S.,0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-21 15:53:30.385,0.002,TCP  ,192.168.220.4,33015,192.168.100.4,993.0,3,     174,1,.A.R.F,0,normal,---,---,---
2017-03-21 13:10:33.949,0.0,TCP  ,192.168.200.4,37614,10081_164,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 10:13:01.923,0.005,TCP  ,192.168.220.16,49129,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,26,10000 connections on 192.168.100.6:80
2017-03-15 18:15:48.421,0.0,TCP  ,10223_24,80,192.168.220.8,57770.0,1,      70,1,.A..S.,0,normal,---,---,---
2017-03-17 17:07:12.820,0.0,TCP  ,10057_30,443,192.168.200.9,50231.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 14:15:15.111,0.009,TCP  ,192.168.100.6,80,192.168.220.16,37679.0,4,     272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-16 13:55:25.260,0.052,TCP  ,192.168.220.15,41676,10227_79,80.0,4,     844,1,.AP.S.,0,normal,---,---,---
2017-03-17 14:18:21.320,0.004,TCP  ,192.168.100.6,80,192.168.220.16,51565.0,4,272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-21 13:34:32.567,0.0,TCP  ,192.168.220.8,35485,14252_198,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 12:25:26.882,0.004,TCP  ,192.168.100.6,80,192.168.220.16,46096.0,3,     206,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-17 15:16:01.500,0.016,TCP  ,11014_185,443,192.168.220.6,55911.0,3,     251,1,.AP..F,32,normal,---,---,---
2017-03-15 10:56:17.492,0.0,TCP  ,192.168.200.4,50902,10022_249,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 09:20:37.772,0.0,TCP  ,10063_33,80,192.168.220.7,46889.0,1,      66,1,.A...F,32,normal,---,---,---
2017-03-15 11:28:19.884,0.759,TCP  ,192.168.220.15,49428,10058_155,443.0,4,     264,1,.A...F,0,normal,---,---,---
2017-03-20 09:05:06.768,0.024,TCP  ,192.168.210.5,50642,10071_22,80.0,2,     120,1,.A..S.,0,normal,---,---,---
2017-03-15 12:23:56.437,0.0,TCP  ,11296_36,443,192.168.200.8,51774.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 15:38:46.128,0.0,TCP  ,10057_29,80,192.168.220.5,46709.0,1,      74,1,.A..S.,32,normal,---,---,---
2017-03-20 11:34:29.637,0.0,TCP  ,11490_255,443,192.168.220.16,51725.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 14:37:36.112,2.531,TCP  ,10098_125,443,192.168.220.14,60812.0,9,    5033,1,.AP.S.,32,normal,---,---,---
2017-03-21 16:31:16.381,0.0,TCP  ,10184_177,443,192.168.220.15,44159.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 09:13:39.217,0.254,TCP  ,192.168.220.13,42713,10139_42,80.0,5,     895,1,.AP.SF,0,normal,---,---,---
2017-03-16 09:30:02.247,0.0,UDP  ,DNS,53,192.168.220.4,41197.0,2,     377,1,......,0,normal,---,---,---
2017-03-20 11:41:08.238,0.0,UDP  ,DNS,53,192.168.220.10,39319.0,2,     254,1,......,0,normal,---,---,---
2017-03-17 12:39:57.464,0.873,TCP  ,192.168.220.16,58136,10077_156,443.0,14,    2386,1,.AP.S.,0,normal,---,---,---
2017-03-15 14:41:12.495,0.005,TCP  ,192.168.100.6,80,192.168.220.16,55234.0,4,     272,1,.A..SF,0,victim,dos,6,---
2017-03-21 11:37:01.207,0.832,TCP  ,192.168.220.9,37509,10062_127,443.0,10,    1379,1,.AP.S.,0,normal,---,---,---
2017-03-18 15:39:33.691,0.0,TCP  ,192.168.220.7,38579,10256_224,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 13:41:48.884,0.004,TCP  ,192.168.220.16,60972,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,4,---
2017-03-16 10:39:37.640,0.403,TCP  ,10847_122,443,192.168.200.4,57823.0,6,    5140,1,.AP.S.,32,normal,---,---,---
2017-03-20 14:52:14.964,1.372,TCP  ,11046_156,443,192.168.220.10,39205.0,6,     635,1,.AP...,32,normal,---,---,---
2017-03-15 11:48:54.757,0.026,UDP  ,192.168.220.12,42693,DNS,53.0,2,     158,1,......,0,normal,---,---,---
2017-03-15 14:52:15.008,0.015,TCP  ,10085_31,80,192.168.220.11,40367.0,2,     132,1,.A...F,32,normal,---,---,---
2017-03-15 07:52:25.755,0.017,TCP  ,10704_24,80,192.168.220.11,48169.0,3,    1079,1,.AP.S.,32,normal,---,---,---
2017-03-20 15:26:52.108,0.0,TCP  ,10001_232,80,192.168.220.4,34708.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 19:05:52.771,0.253,TCP  ,192.168.100.4,993,192.168.210.5,50221.0,20,22217,1,.AP.S.,0,normal,---,---,---
2017-03-17 13:52:30.539,0.0,TCP  ,192.168.220.16,61531,192.168.100.3,587.0,1,      58,1,....S.,0,attacker,portScan,17,nmap args: -sS -T 2
2017-03-21 17:53:53.058,0.358,TCP  ,192.168.200.8,51437,10100_133,443.0,5,     598,1,.AP.S.,0,normal,---,---,---
2017-03-20 09:26:41.467,0.005,TCP  ,192.168.220.16,36680,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,23,10000 connections on 192.168.100.6:80
2017-03-16 13:14:29.812,0.0,TCP  ,192.168.220.4,57995,10071_22,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 09:10:09.645,0.755,TCP  ,192.168.200.8,62286,10296_238,80.0,9,    1496,1,.AP.S.,0,normal,---,---,---
2017-03-16 17:51:39.009,0.0,TCP  ,10224_166,80,192.168.200.9,52218.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 09:09:00.469,0.577,TCP  ,192.168.210.5,50783,11651_202,443.0,9,    1205,1,.AP.S.,0,normal,---,---,---
2017-03-21 07:33:22.150,0.0,TCP  ,192.168.220.16,33509,192.168.210.4,1164.0,1,      58,1,....S.,0,attacker,portScan,34,nmap args: -sS -T 1
2017-03-17 10:52:57.899,0.0,UDP  ,192.168.200.8,64093,DNS,53.0,1,      75,1,......,0,normal,---,---,---
2017-03-17 14:15:08.111,0.005,TCP  ,192.168.100.6,80,192.168.220.16,35357.0,4,     272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-16 13:18:21.106,0.0,TCP  ,10495_7,443,192.168.200.8,62779.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 11:47:04.899,0.041,TCP  ,192.168.200.4,45394,10143_80,443.0,3,     215,1,.AP..F,0,normal,---,---,---
2017-03-17 14:17:21.770,0.002,TCP  ,192.168.100.6,80,192.168.220.16,42837.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 09:48:08.511,0.0,TCP  ,10296_227,80,192.168.220.16,39803.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 15:44:00.647,0.22,TCP  ,192.168.220.7,47845,10369_136,80.0,5,     744,1,.AP.SF,0,normal,---,---,---
2017-03-16 11:45:52.356,0.0,TCP  ,192.168.200.8,51408,11025_216,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-15 16:10:59.995,0.0,UDP  ,192.168.200.8,56464,DNS,53.0,1,      76,1,......,0,normal,---,---,---
2017-03-16 13:29:47.097,0.0,TCP  ,10902_202,443,192.168.200.8,49698.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 11:39:06.984,0.107,TCP  ,192.168.220.9,54963,10199_6,443.0,7,    1145,1,.AP...,0,normal,---,---,---
2017-03-16 13:46:28.107,0.0,TCP  ,192.168.220.16,47080,192.168.210.5,1105.0,1,      58,1,....S.,0,attacker,portScan,11,nmap args: -sS -T 3
2017-03-15 12:26:48.527,0.0,TCP  ,192.168.200.8,53010,10098_126,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-17 11:55:24.677,0.0,TCP  ,192.168.220.5,59886,10296_230,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 12:29:53.702,0.0,TCP  ,10763_149,80,192.168.220.7,45503.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 13:03:09.214,0.0,TCP  ,192.168.200.8,56056,10106_93,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-16 11:00:17.461,0.0,TCP  ,10005_14,80,192.168.220.11,60824.0,1,      74,1,.A..S.,32,normal,---,---,---
2017-03-16 13:46:16.777,0.0,TCP  ,192.168.220.16,47080,192.168.210.4,34572.0,1,      58,1,....S.,0,attacker,portScan,11,nmap args: -sS -T 3
2017-03-15 13:08:12.212,0.003,TCP  ,192.168.100.6,80,192.168.220.16,60087.0,3,     206,1,.A..SF,0,victim,dos,3,---
2017-03-17 17:48:18.623,0.249,TCP  ,192.168.200.8,65354,10296_227,443.0,2,     166,1,.AP...,0,normal,---,---,---
2017-03-21 11:42:53.271,0.045,TCP  ,192.168.200.4,56237,10609_250,443.0,3,     251,1,.AP..F,0,normal,---,---,---
2017-03-20 15:02:34.643,0.069,UDP  ,192.168.220.6,43576,DNS,53.0,2,     170,1,......,0,normal,---,---,---
2017-03-18 10:14:52.056,0.044,TCP  ,192.168.220.14,48576,10340_17,80.0,3,     568,1,.AP..F,0,normal,---,---,---
2017-03-20 09:05:16.159,0.061,TCP  ,192.168.220.9,58758,10075_226,443.0,2,     178,1,.AP...,0,normal,---,---,---
2017-03-15 12:23:13.741,0.027,TCP  ,192.168.200.8,51883,10118_111,443.0,3,     193,1,.AP..F,0,normal,---,---,---
2017-03-17 13:06:01.165,0.003,TCP  ,192.168.220.16,42805,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-16 12:37:32.879,0.002,TCP  ,192.168.100.6,80,192.168.220.16,60600.0,4,     272,1,.A..SF,0,victim,dos,9,---
2017-03-21 14:35:40.641,0.0,TCP  ,11357_172,443,192.168.200.9,49336.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 16:46:32.200,0.0,TCP  ,10797_253,443,192.168.220.16,51816.0,1,     112,1,.AP...,32,normal,---,---,---
2017-03-21 17:37:12.042,0.0,TCP  ,192.168.200.8,49324,10081_164,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-17 14:18:53.981,0.009,TCP  ,192.168.220.16,35051,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 10:09:00.351,0.241,TCP  ,10296_238,443,192.168.210.5,62538.0,2,     200,1,.AP...,32,normal,---,---,---
2017-03-20 09:08:37.033,0.0,TCP  ,10060_27,80,192.168.200.9,60295.0,1,      66,1,.A..S.,32,normal,---,---,---
2017-03-15 14:48:56.254,0.056,TCP  ,10586_37,443,192.168.220.14,46842.0,5,    3574,1,.AP.S.,32,normal,---,---,---
2017-03-21 15:06:28.247,0.004,TCP  ,192.168.220.16,38933,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 12:29:53.677,0.0,TCP  ,192.168.220.13,32835,10455_2,80.0,1,      54,1,.A....,0,normal,---,---,---
2017-03-15 15:30:09.038,0.0,UDP  ,DNS,53,192.168.220.12,43819.0,2,     234,1,......,0,normal,---,---,---
2017-03-20 16:10:48.429,0.026,TCP  ,192.168.220.15,36589,10296_238,443.0,3,     758,1,.AP...,0,normal,---,---,---
2017-03-20 10:52:45.775,0.0,TCP  ,192.168.220.10,57282,10346_13,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 12:34:06.184,0.439,TCP  ,192.168.220.14,50923,10005_2,443.0,14,    1802,1,.AP.S.,0,normal,---,---,---
2017-03-15 14:19:27.738,0.022,TCP  ,192.168.220.11,44120,10056_84,443.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-17 13:04:50.149,0.003,TCP  ,192.168.220.16,58748,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-19 14:48:29.681,0.0,TCP  ,10077_156,80,192.168.200.8,51170.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 09:26:37.895,0.004,TCP  ,192.168.100.6,80,192.168.220.16,35348.0,3,206,1,.A..SF,0,victim,dos,23,10000 connections on 192.168.100.6:80
2017-03-16 14:17:37.357,0.0,TCP  ,10312_219,80,192.168.220.6,44716.0,1,      54,1,.A....,32,normal,---,---,---
2017-03-20 12:25:12.407,0.005,TCP  ,192.168.100.6,80,192.168.220.16,41811.0,4,     272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-16 09:44:18.174,0.002,UDP  ,DNS,53,192.168.220.4,56256.0,2,     222,1,......,0,normal,---,---,---
2017-03-15 13:41:40.289,0.002,TCP  ,192.168.100.6,80,192.168.220.16,58267.0,3,     206,1,.A..SF,0,victim,dos,4,---
2017-03-20 11:37:11.615,0.0,TCP  ,10813_109,443,192.168.220.14,49255.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 17:16:11.458,0.0,TCP  ,10796_85,443,192.168.220.14,48658.0,2,     132,1,.A...F,32,normal,---,---,---
2017-03-16 14:01:15.639,0.017,TCP  ,10091_2,80,192.168.220.15,40009.0,3,    1304,1,.AP.S.,32,normal,---,---,---
2017-03-21 10:04:43.015,0.0,TCP  ,192.168.220.16,34410,14747_149,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 14:54:03.999,0.004,UDP  ,192.168.220.16,52500,DNS,53.0,2,     154,1,......,0,normal,---,---,---
2017-03-20 08:52:32.003,0.0,TCP  ,11337_108,80,192.168.220.9,40385.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 08:27:35.832,0.0,TCP  ,192.168.220.13,50807,10527_14,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 11:25:33.401,0.545,TCP  ,192.168.220.16,38561,11049_37,443.0,39,    4868,1,.AP.S.,0,normal,---,---,---
2017-03-16 09:21:43.152,0.016,TCP  ,11297_32,80,192.168.220.7,55990.0,2,     108,1,.A...F,32,normal,---,---,---
2017-03-18 17:04:22.075,0.0,TCP  ,192.168.220.7,53048,12597_153,443.0,1,      54,1,...R..,32,normal,---,---,---
2017-03-17 16:56:53.018,0.022,TCP  ,10163_10,443,192.168.220.4,44204.0,3,     193,1,.AP..F,0,normal,---,---,---
2017-03-20 12:25:56.665,0.002,TCP  ,192.168.100.6,80,192.168.220.16,52814.0,4,272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-15 13:08:20.233,0.002,TCP  ,192.168.100.6,80,192.168.220.16,35018.0,4,     272,1,.A..SF,0,victim,dos,3,---
2017-03-21 18:22:40.068,0.059,TCP  ,EXT_SERVER,8000,192.168.200.8,54948.0,7,     654,1,.AP.SF,32,normal,---,---,---
2017-03-16 08:26:55.646,0.018,TCP  ,192.168.220.7,38373,10057_29,80.0,2,     563,1,.AP...,0,normal,---,---,---
2017-03-21 08:17:44.390,0.101,TCP  ,11010_59,443,192.168.220.4,56475.0,4,     409,1,.AP.S.,32,normal,---,---,---
2017-03-21 10:50:47.262,0.006,UDP  ,192.168.220.14,52439,DNS,53.0,2,     158,1,......,0,normal,---,---,---
2017-03-21 15:02:15.434,0.0,UDP  ,192.168.220.11,50695,DNS,53.0,2,     168,1,......,0,normal,---,---,---
2017-03-16 18:21:57.179,0.0,TCP  ,10394_149,80,192.168.210.5,60408.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 11:10:34.767,0.016,TCP  ,10614_106,443,192.168.210.5,51314.0,3,     193,1,.AP..F,32,normal,---,---,---
2017-03-20 16:47:12.513,0.338,TCP  ,10110_13,443,192.168.220.15,55330.0,6,    3771,1,.AP.S.,32,normal,---,---,---
2017-03-15 13:08:04.390,0.0,TCP  ,192.168.100.6,80,192.168.220.16,57032.0,3,     206,1,.A..SF,0,victim,dos,3,---
2017-03-20 12:09:03.817,0.07,TCP  ,192.168.220.8,49598,10022_249,443.0,4,     976,1,.AP...,0,normal,---,---,---
2017-03-15 05:23:47.751,0.005,UDP  ,DNS,53,192.168.220.16,42686.0,2,     537,1,......,0,normal,---,---,---
2017-03-15 18:53:49.837,0.0,TCP  ,10063_33,80,192.168.220.14,33080.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 06:34:17.642,0.0,TCP  ,192.168.220.4,52608,10012_25,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 08:18:38.994,0.002,UDP  ,192.168.220.10,37167,DNS,53.0,2,     150,1,......,0,normal,---,---,---
2017-03-15 13:33:30.129,1.511,TCP  ,192.168.210.5,53824,10060_27,80.0,3,     163,1,.A...F,0,normal,---,---,---
2017-03-15 06:05:20.099,0.032,TCP  ,192.168.220.4,55221,10140_74,80.0,2,     108,1,.A...F,0,normal,---,---,---
2017-03-18 18:51:17.457,0.039,UDP  ,DNS,53,192.168.220.7,41430.0,2,     332,1,......,0,normal,---,---,---
2017-03-15 10:52:57.533,1.231,TCP  ,10000_35,443,192.168.220.16,57870.0,2,     439,1,.AP...,0,normal,---,---,---
2017-03-17 15:16:30.347,0.001,TCP  ,11014_185,443,192.168.220.6,56183.0,4,     317,1,.AP..F,32,normal,---,---,---
2017-03-21 13:57:45.159,0.0,TCP  ,10143_31,80,192.168.220.16,39107.0,1,      62,1,.A..S.,32,normal,---,---,---
2017-03-21 16:50:59.918,0.0,TCP  ,10199_14,80,192.168.220.9,53087.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 13:40:07.980,0.0,TCP  ,10001_8,80,192.168.200.8,59702.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 18:02:20.582,0.0,TCP  ,10082_153,443,192.168.220.14,39871.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 18:43:49.824,0.035,UDP  ,DNS,53,192.168.220.8,38105.0,2,     196,1,......,0,normal,---,---,---
2017-03-21 12:44:14.708,0.0,UDP  ,192.168.220.10,43731,DNS,53.0,2,     174,1,......,0,normal,---,---,---
2017-03-20 16:17:10.580,0.024,TCP  ,192.168.210.5,51885,10092_110,80.0,2,     108,1,.A...F,0,normal,---,---,---
2017-03-15 12:33:15.405,0.0,UDP  ,DNS,53,192.168.220.11,42979.0,2,     236,1,......,0,normal,---,---,---
2017-03-16 15:12:40.748,0.0,TCP  ,192.168.200.8,57252,10587_162,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-21 13:37:27.684,0.0,TCP  ,10143_80,443,192.168.220.11,58123.0,1,      54,1,.A....,32,normal,---,---,---
2017-03-20 12:26:08.731,0.003,TCP  ,192.168.100.6,80,192.168.220.16,54928.0,4,272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-17 13:06:56.075,0.004,TCP  ,192.168.100.6,80,192.168.220.16,44686.0,3,206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-21 10:33:58.627,0.0,TCP  ,10591_216,80,192.168.220.11,48771.0,1,      54,1,.A....,32,normal,---,---,---
2017-03-21 10:59:21.993,0.0,TCP  ,192.168.220.5,50064,11877_1,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 06:45:40.571,0.013,TCP  ,192.168.220.4,60703,10022_175,80.0,2,     140,1,.A..S.,0,normal,---,---,---
2017-03-17 14:27:02.082,0.0,UDP  ,192.168.220.13,137,192.168.220.255,137.0,1,      92,1,......,0,normal,---,---,---
2017-03-16 15:29:12.298,0.0,TCP  ,10081_164,443,192.168.210.5,59051.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-19 16:20:49.795,0.0,TCP  ,EXT_SERVER,8082,192.168.200.8,49939.0,1,     200,1,.AP...,32,normal,---,---,---
2017-03-17 14:51:29.676,0.027,TCP  ,192.168.220.12,45088,10060_27,80.0,5,     764,1,.AP.S.,0,normal,---,---,---
2017-03-15 13:42:16.588,0.0,TCP  ,192.168.220.6,42364,11062_193,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 12:58:00.775,0.017,TCP  ,192.168.220.16,58341,10028_249,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-21 18:26:39.833,0.665,TCP  ,11173_61,80,192.168.220.15,47916.0,3,    1117,1,.AP.S.,32,normal,---,---,---
2017-03-17 11:47:47.120,0.0,TCP  ,10117_88,80,192.168.200.5,39505.0,2,     132,1,.A...F,32,normal,---,---,---
2017-03-15 18:34:09.859,0.0,TCP  ,12136_238,443,192.168.220.7,48638.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 11:03:24.015,0.0,TCP  ,192.168.220.6,39295,10056_50,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 11:50:59.331,0.065,TCP  ,192.168.220.16,47964,10199_10,443.0,2,     178,1,.AP...,0,normal,---,---,---
2017-03-18 12:09:25.567,0.0,TCP  ,192.168.220.7,32825,10346_13,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 11:10:49.684,0.0,TCP  ,192.168.220.4,41474,10047_85,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 17:54:14.158,0.0,TCP  ,192.168.200.8,58606,10078_100,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-21 15:58:27.517,0.0,TCP  ,192.168.220.14,44551,10321_204,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 13:55:23.868,0.0,TCP  ,10057_29,80,192.168.200.4,50669.0,1,     862,1,.AP...,32,normal,---,---,---
2017-03-21 13:58:20.020,0.0,TCP  ,192.168.200.8,54788,10313_80,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-20 13:02:10.931,0.745,TCP  ,192.168.200.8,55457,11027_34,443.0,17,    2553,1,.AP...,0,normal,---,---,---
2017-03-21 16:53:43.514,0.033,TCP  ,192.168.220.9,39260,10374_140,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-15 15:49:22.837,0.0,TCP  ,10223_4,80,192.168.220.11,60842.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-19 08:37:40.563,0.052,TCP  ,192.168.200.9,65534,EXT_SERVER,8000.0,6,     575,1,.AP.SF,0,normal,---,---,---
2017-03-19 19:58:02.381,0.221,TCP  ,192.168.200.9,50965,EXT_SERVER,8082.0,2,     319,1,.AP...,0,normal,---,---,---
2017-03-15 17:51:09.675,0.0,TCP  ,192.168.220.8,39402,10884_177,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 15:30:58.232,0.0,TCP  ,192.168.210.5,52747,10012_49,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-17 16:59:17.215,0.0,TCP  ,10191_163,443,192.168.220.4,60780.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 15:06:41.776,0.003,TCP  ,192.168.220.16,49503,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 14:15:14.866,0.006,TCP  ,192.168.220.16,37591,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-15 14:56:26.303,0.265,TCP  ,12353_29,443,192.168.220.9,49773.0,9,    5764,1,.AP.SF,32,normal,---,---,---
2017-03-19 15:59:34.822,0.026,TCP  ,14264_27,80,192.168.200.8,57710.0,4,    2193,1,.AP.S.,0,normal,---,---,---
2017-03-16 02:42:38.645,0.001,TCP  ,192.168.220.7,43949,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-16 08:25:40.392,0.163,TCP  ,10163_59,443,192.168.210.5,54480.0,4,     365,1,.AP.S.,0,normal,---,---,---
2017-03-20 09:39:08.625,0.0,TCP  ,192.168.100.5,445,192.168.220.7,41802.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-21 15:06:15.204,0.003,TCP  ,192.168.100.6,80,192.168.220.16,34360.0,3,206,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-15 13:28:02.073,0.0,TCP  ,10527_14,80,192.168.210.4,63033.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 07:42:34.588,0.0,TCP  ,10071_22,443,192.168.220.15,42959.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 09:35:14.167,0.0,TCP  ,192.168.100.5,445,192.168.220.5,51146.0,1,      70,1,.AP...,0,normal,---,---,---
2017-03-20 14:11:11.030,0.0,TCP  ,10506_8,443,192.168.210.5,61304.0,1,     100,1,.AP...,32,normal,---,---,---
2017-03-17 13:06:27.473,0.007,TCP  ,192.168.220.16,56223,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-16 13:11:10.677,0.025,TCP  ,192.168.220.11,59211,10223_4,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-21 13:45:32.204,0.0,UDP  ,192.168.200.4,60468,DNS,53.0,2,     150,1,......,0,normal,---,---,---
2017-03-15 15:40:13.761,0.003,UDP  ,DNS,53,192.168.220.14,42780.0,2,     302,1,......,0,normal,---,---,---
2017-03-16 11:00:08.526,0.074,TCP  ,192.168.220.4,42696,10149_234,443.0,155,   12092,1,.AP...,0,normal,---,---,---
2017-03-20 17:49:55.115,0.0,TCP  ,14639_36,443,192.168.220.13,57462.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 15:36:42.783,0.161,TCP  ,10449_5,443,192.168.220.16,42350.0,5,    1859,1,.AP...,32,normal,---,---,---
2017-03-21 06:25:55.822,0.026,TCP  ,10223_61,80,192.168.210.5,62950.0,2,     108,1,.A...F,0,normal,---,---,---
